	TVF.2004.Loc4.D10.Rep1.414474	sp1565.486407	sp0193.486346	SE.20100928.GY.NF008.BC.093.a.673660	E3E04.826190	sp1017.486420	ANT04.S2M1.607431	UQ288.591065	sp0759.486364	nest.WY.2008.3.712186.739059	SE.20101009.GY.ALTFF002.BC.225.415346	1204BCDNA.486523	Zambon.Leftpalm.983763	H55Kc.735962	Myr.tri.Seat.4.03H10.653706	10.8.12.rk.st.0800.1123130	EM086.441698	C.3037.01.S1.405123	NA.15.T0.830848	soil1.T3U1.536591	SSBE21Aug08.618423	Turkey.Stool.983766	TBH12Aug08.618303	P.Dois.Rios.SB.414865	H60Do.735986	SPM1x040108.142616	L08A095.799873	F31Forr.140586	B.2004.01.S1.405609	PM8x30308.142380	TS152.2.299097	SPM1x030408.142594	S00305.543918	must.18.1128116	F32Hair.140769	CBE09Aug07.617917	TS1.2.299121	HI.20.35e.2.281673	FL.3.26a.1.281867	cf1170.632724	FL.3.32a.3.281781	M11Nstl.140810	21.ill.mucosa.WT.676371	Calh5.385340	CU3258.141544	50.col.lumen.TG.676359	fut2negative.day56.70.Regular.1004900	cf1126.633182	6b3f4f4e221ccf8bbfc57e52791ed288	42265f3f55dd9c4c9b4feaee53b1f4fc	mf2188.633126	9f400082bffeb4494d4497ef084ffe94	B26.737560	75f78e4c6e0dc6e4a62f570c1bc9a339	b76ecf3dd46fcab94418c68c6fcd8ada	920cce1ef960ffc7343eb5628636a37e	bb08145b2a3724c42967dc2dbdab5c3b	ME10May08EB1R1.486639	4d366f8db0835339ed3c686415599480	WT07L.478428
cf1170.632724	0.866238	0.979144	0.943862	0.878251	0.880592	0.885495	0.882463	0.9039	0.897328	0.900085	0.849976	0.909959	0.872081	0.924945	0.907474	0.925721	0.712707	1.070146	0.749274	0.888409	0.862631	0.962646	0.832196	0.874987	0.80573	0.663402	0.816533	0.927358	0.572105	0.453879	0.70197	0.54698	0.817139	0.943162	0.959443	0.863455	0.619094	0.793766	0.856235	0.0	0.882408	0.815742	0.694623	0.887815	0.910016	0.897748	0.786549	0.589928	0.915804	0.757893	0.740538	0.81988	0.806307	1.539236	0.382933	0.85718	0.950812	0.867961	0.657944	0.950241
FL.3.32a.3.281781	0.322546	0.75541	0.73833	0.658781	0.639462	0.694085	0.676227	0.596088	0.639002	0.622901	0.630316	0.644751	0.993981	0.619153	0.62538	0.912317	0.895925	1.005578	0.7824	0.527617	0.571783	0.817608	0.593684	0.669697	0.548154	0.842846	0.581527	0.700374	0.836023	0.782435	0.957284	0.805144	0.821011	0.738052	0.703999	0.661089	0.865618	0.471772	0.395813	0.882408	0.0	0.626988	0.847045	0.570549	0.693504	0.920066	0.905275	0.846864	0.616272	0.561999	0.806154	0.635632	0.555399	1.306462	0.799995	0.500404	0.575026	0.692427	0.611842	0.800511
M11Nstl.140810	0.596236	0.768838	0.650504	0.637725	0.528266	0.653349	0.614727	0.739094	0.665182	0.675527	0.635978	0.684725	0.934173	0.596443	0.426302	0.863753	0.833831	0.988526	0.543326	0.541047	0.641895	0.734082	0.57282	0.659923	0.653574	0.778466	0.519351	0.502744	0.769357	0.705719	0.897476	0.738478	0.517771	0.627318	0.516333	0.450063	0.801238	0.610662	0.519763	0.815742	0.626988	0.0	0.750229	0.423127	0.699644	0.853	0.845467	0.708492	0.582134	0.573461	0.684812	0.522436	0.590449	1.294662	0.725789	0.554182	0.51225	0.547763	0.471184	0.730869
21.ill.mucosa.WT.676371	0.830875	0.802077	0.766795	0.842888	0.825129	0.77928	0.766198	0.858601	0.720261	0.743746	0.814613	0.732892	0.565948	0.879532	0.862061	0.576782	0.487018	0.824517	0.704669	0.855332	0.827268	0.633845	0.771077	0.739248	0.797167	0.385101	0.78117	0.881945	0.45792	0.67284	0.601005	0.330861	0.505952	0.798399	0.92408	0.828092	0.559915	0.758403	0.820872	0.694623	0.847045	0.750229	0.0	0.854738	0.732949	0.509899	0.569606	0.398571	0.880441	0.72253	0.415213	0.772795	0.770944	1.503873	0.725922	0.821817	0.915449	0.77211	0.625507	0.68977
Calh5.385340	0.584585	0.821233	0.681059	0.679944	0.700181	0.747432	0.658012	0.687891	0.739417	0.692508	0.675347	0.727662	1.008532	0.70255	0.504241	0.932842	0.90819	1.020129	0.554313	0.506378	0.665626	0.818031	0.611751	0.720844	0.643759	0.852825	0.529974	0.572767	0.843716	0.787842	0.971835	0.812837	0.622546	0.713601	0.535762	0.441442	0.875597	0.586515	0.424906	0.887815	0.570549	0.423127	0.854738	0.0	0.754223	0.934617	0.919826	0.800665	0.630057	0.59065	0.818419	0.638707	0.62324	1.337693	0.765846	0.597715	0.541601	0.53379	0.617249	0.83196
CU3258.141544	0.678818	0.616832	0.627796	0.621651	0.634316	0.559441	0.627181	0.80194	0.486776	0.615659	0.617052	0.493219	0.879885	0.664417	0.692224	0.817229	0.781829	0.882338	0.88422	0.771715	0.491481	0.63323	0.450736	0.578067	0.749792	0.72875	0.524023	0.801354	0.721927	0.880895	0.843188	0.691048	0.781127	0.830896	0.839711	0.632193	0.751522	0.681158	0.741127	0.910016	0.693504	0.699644	0.732949	0.754223	0.0	0.803684	0.791179	0.80446	0.514628	0.603921	0.677476	0.686924	0.485361	1.391608	0.899295	0.524638	0.683456	0.635159	0.710302	0.629231
50.col.lumen.TG.676359	0.903896	0.79354	0.692892	0.905203	0.869046	0.841595	0.839725	0.953062	0.782576	0.829063	0.882586	0.724355	0.302897	0.913399	0.883268	0.389797	0.436755	0.643454	0.880172	0.935211	0.898003	0.64701	0.841812	0.806181	0.888492	0.400118	0.843485	0.965016	0.629041	0.870909	0.461148	0.496982	0.726703	0.970114	1.011683	0.905685	0.637234	0.850578	0.915333	0.897748	0.920066	0.853	0.509899	0.934617	0.803684	0.0	0.442981	0.659486	0.951176	0.793655	0.556936	0.815192	0.841679	1.566188	0.895247	0.884132	0.986184	0.845131	0.818668	0.589197
fut2negative.day56.70.Regular.1004900	0.889105	0.789455	0.688807	0.901118	0.903459	0.83751	0.834478	0.923689	0.778491	0.801976	0.872843	0.72027	0.444514	0.947812	0.930341	0.468396	0.362324	0.535967	0.808151	0.92042	0.885498	0.784469	0.829307	0.797478	0.841059	0.431745	0.8394	0.950225	0.484024	0.778366	0.278669	0.475181	0.732418	0.966029	0.98231	0.890894	0.422771	0.821205	0.88596	0.786549	0.905275	0.845467	0.569606	0.919826	0.791179	0.442981	0.0	0.579263	0.938671	0.78076	0.563617	0.847319	0.829174	1.562103	0.797072	0.880047	0.973679	0.83034	0.763501	0.580794
cf1126.633182	0.830694	0.873588	0.78216	0.835167	0.825788	0.779939	0.758477	0.85088	0.791772	0.750503	0.814432	0.804403	0.618507	0.879351	0.81155	0.705197	0.524805	0.876284	0.633166	0.798085	0.827927	0.726822	0.723572	0.765663	0.74241	0.456472	0.730659	0.828214	0.479047	0.537853	0.621686	0.412308	0.499421	0.76806	0.872293	0.780587	0.56307	0.750682	0.770361	0.589928	0.846864	0.708492	0.398571	0.800665	0.80446	0.659486	0.579263	0.0	0.824954	0.714809	0.443988	0.776796	0.771603	1.504532	0.637011	0.822476	0.859962	0.724605	0.63393	0.794143
6b3f4f4e221ccf8bbfc57e52791ed288	0.612914	0.807062	0.74545	0.628373	0.543128	0.653955	0.722409	0.79892	0.669796	0.682547	0.611174	0.668383	1.027377	0.572389	0.57599	0.964721	0.929321	1.032116	0.764038	0.651031	0.308377	0.706086	0.258864	0.682749	0.70441	0.876242	0.457239	0.6819	0.869419	0.815831	0.99068	0.83854	0.801621	0.714662	0.722201	0.559209	0.899014	0.668202	0.624893	0.915804	0.616272	0.582134	0.880441	0.630057	0.514628	0.951176	0.938671	0.824954	0.0	0.614813	0.824968	0.61348	0.464865	1.32049	0.825851	0.37549	0.530376	0.681019	0.645238	0.742739
42265f3f55dd9c4c9b4feaee53b1f4fc	0.545829	0.640401	0.625169	0.535582	0.614589	0.56251	0.525364	0.620731	0.575053	0.613676	0.446503	0.58572	0.869466	0.624468	0.617159	0.809096	0.77141	0.881063	0.717513	0.569448	0.550556	0.730039	0.520705	0.507136	0.566947	0.718331	0.509122	0.649283	0.711508	0.728772	0.832769	0.680629	0.688956	0.679123	0.680858	0.578028	0.741103	0.410833	0.559554	0.757893	0.561999	0.573461	0.72253	0.59065	0.603921	0.793655	0.78076	0.714809	0.614813	0.0	0.684529	0.572409	0.513696	1.255073	0.735108	0.562673	0.648141	0.564724	0.558179	0.71531
mf2188.633126	0.775402	0.729764	0.717484	0.770575	0.649654	0.706967	0.701571	0.848406	0.647948	0.717437	0.754482	0.665197	0.636459	0.699913	0.701538	0.589953	0.487417	0.75224	0.680694	0.819013	0.771795	0.568826	0.715604	0.677211	0.708954	0.491088	0.708857	0.848426	0.516099	0.684033	0.553238	0.478158	0.518485	0.796496	0.905143	0.774905	0.54321	0.73438	0.799135	0.740538	0.806154	0.684812	0.415213	0.818419	0.677476	0.556936	0.563617	0.443988	0.824968	0.684529	0.0	0.668648	0.715471	1.461934	0.778493	0.749504	0.859976	0.737729	0.655358	0.659307
9f400082bffeb4494d4497ef084ffe94	0.609158	0.774846	0.757348	0.632725	0.503454	0.652033	0.667137	0.763824	0.663866	0.733339	0.631096	0.678555	0.936025	0.542985	0.533722	0.883467	0.835683	1.013814	0.690724	0.629521	0.629175	0.73158	0.599884	0.675565	0.678302	0.780318	0.531639	0.66298	0.773495	0.719907	0.899328	0.742616	0.752327	0.684406	0.732687	0.630983	0.80309	0.614532	0.613823	0.81988	0.635632	0.522436	0.772795	0.638707	0.686924	0.815192	0.847319	0.776796	0.61348	0.572409	0.668648	0.0	0.543533	1.312586	0.726243	0.521422	0.64631	0.686987	0.57275	0.729533
B26.737560	0.530111	0.660111	0.659745	0.507408	0.513579	0.542172	0.570736	0.663747	0.522845	0.546428	0.520961	0.53989	0.91788	0.54368	0.556865	0.838718	0.819824	0.920333	0.775025	0.640842	0.394018	0.694801	0.444179	0.551118	0.587301	0.766745	0.409008	0.664145	0.759922	0.7717	0.881183	0.729043	0.74827	0.721701	0.706324	0.575294	0.789517	0.531265	0.591234	0.806307	0.555399	0.590449	0.770944	0.62324	0.485361	0.841679	0.829174	0.771603	0.464865	0.513696	0.715471	0.543533	0.0	1.274073	0.7901	0.386239	0.574457	0.631474	0.601107	0.70259
75f78e4c6e0dc6e4a62f570c1bc9a339	1.290292	1.444046	1.436254	1.140939	1.309786	1.337817	1.386247	1.430732	1.362516	1.397229	1.116258	1.379317	1.650809	1.339887	1.33736	1.588153	1.552753	1.653262	1.442588	1.338287	1.325519	1.51901	1.32253	1.225927	1.4085	1.499674	1.286759	1.344464	1.492851	1.439263	1.614112	1.461972	1.481199	1.353372	1.376879	1.365079	1.522446	1.309972	1.314239	1.539236	1.306462	1.294662	1.503873	1.337693	1.391608	1.566188	1.562103	1.504532	1.32049	1.255073	1.461934	1.312586	1.274073	0.0	1.457663	1.244958	1.36841	1.362727	1.26867	1.497253
b76ecf3dd46fcab94418c68c6fcd8ada	0.783825	0.968423	0.924761	0.79689	0.799019	0.874774	0.794616	0.832379	0.886607	0.875498	0.842183	0.899238	0.832304	0.842532	0.817521	0.935848	0.687262	1.109805	0.554011	0.794772	0.841546	0.955119	0.813095	0.868034	0.806251	0.655499	0.75993	0.837405	0.49964	0.399652	0.724185	0.539023	0.809612	0.853209	0.86949	0.83399	0.583117	0.760617	0.724226	0.382933	0.799995	0.725789	0.725922	0.765846	0.899295	0.895247	0.797072	0.637011	0.825851	0.735108	0.778493	0.726243	0.7901	1.457663	0.0	0.775607	0.860859	0.791456	0.574085	0.947372
920cce1ef960ffc7343eb5628636a37e	0.497046	0.68217	0.696376	0.493541	0.36654	0.540671	0.627843	0.733356	0.524	0.624977	0.546836	0.554551	0.968753	0.396953	0.49483	0.890777	0.870697	0.971206	0.760532	0.626349	0.378547	0.677822	0.439558	0.593531	0.661788	0.817618	0.282929	0.677666	0.810795	0.757207	0.932056	0.779916	0.799143	0.673814	0.677193	0.565719	0.84039	0.568746	0.559355	0.85718	0.500404	0.554182	0.821817	0.597715	0.524638	0.884132	0.880047	0.822476	0.37549	0.562673	0.749504	0.521422	0.386239	1.244958	0.775607	0.0	0.49741	0.670559	0.586614	0.684115
bb08145b2a3724c42967dc2dbdab5c3b	0.568938	0.705592	0.59903	0.638207	0.664874	0.726869	0.662875	0.816928	0.525332	0.656319	0.669506	0.616213	1.062385	0.694135	0.517974	0.984409	0.964329	1.071696	0.68881	0.619431	0.567877	0.776452	0.545512	0.652121	0.626662	0.91125	0.552843	0.612016	0.904427	0.850839	1.025688	0.873548	0.724863	0.74967	0.632469	0.501159	0.934022	0.666362	0.565441	0.950812	0.575026	0.51225	0.915449	0.541601	0.683456	0.986184	0.973679	0.859962	0.530376	0.648141	0.859976	0.64631	0.574457	1.36841	0.860859	0.49741	0.0	0.619699	0.680246	0.791355
ME10May08EB1R1.486639	0.693155	0.669189	0.612631	0.629642	0.740205	0.57554	0.583478	0.698875	0.658255	0.62907	0.662043	0.653156	0.919046	0.769466	0.608343	0.858676	0.82099	0.930643	0.631889	0.629182	0.667956	0.737653	0.555075	0.645136	0.679465	0.767911	0.541352	0.552265	0.761088	0.83884	0.882349	0.730209	0.596564	0.684591	0.582242	0.475668	0.790683	0.625561	0.57491	0.867961	0.692427	0.547763	0.77211	0.53379	0.635159	0.845131	0.83034	0.724605	0.681019	0.564724	0.737729	0.686987	0.631474	1.362727	0.791456	0.670559	0.619699	0.0	0.668247	0.75147
4d366f8db0835339ed3c686415599480	0.595672	0.77943	0.744148	0.678537	0.555438	0.685781	0.654639	0.693822	0.697614	0.694885	0.65403	0.710245	0.852207	0.618693	0.608798	0.807581	0.737613	0.920812	0.605968	0.617843	0.652553	0.81896	0.632482	0.679041	0.680876	0.667996	0.611333	0.625946	0.644635	0.531383	0.81551	0.613756	0.643303	0.652496	0.688877	0.653377	0.690768	0.583688	0.585669	0.657944	0.611842	0.471184	0.625507	0.617249	0.710302	0.818668	0.763501	0.63393	0.645238	0.558179	0.655358	0.57275	0.601107	1.26867	0.574085	0.586614	0.680246	0.668247	0.0	0.738081
WT07L.478428	0.797837	0.695279	0.609213	0.79236	0.767407	0.728752	0.713466	0.886333	0.669733	0.736964	0.739699	0.586228	0.665398	0.810944	0.796561	0.609012	0.599982	0.752091	0.922247	0.856108	0.689566	0.656275	0.633375	0.68872	0.827353	0.609287	0.701584	0.855895	0.718912	0.918922	0.672053	0.666609	0.77081	0.893415	0.936614	0.714636	0.686123	0.765551	0.82552	0.950241	0.800511	0.730869	0.68977	0.83196	0.629231	0.589197	0.580794	0.794143	0.742739	0.71531	0.659307	0.729533	0.70259	1.497253	0.947372	0.684115	0.791355	0.75147	0.738081	0.0
